id;magnitude;type;Columna1;date;time;updated;url;detailUrl;felt;cdi;mmi;alert;status;tsunami;sig;net;code;ids;sources;types;nst;dmin;rms;gap;magType;geometryType;depth;latitude;longitude;place;distanceKM;placeOnly;location;continent;country;locality;what3words;timezone;locationDetails
ok2024cish;506;earthquake;M 5.1 - 8 km NW of Prague, Oklahoma;03-02-2024 5:24;1,70694E+12;1,72629E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024cish;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024cish&format=geojson;26434;7;7;green;reviewed;0;1084;ok;2024cish;,us7000lwmc,ok2024cish,;,us,ok,;,dyfi,ground-failure,impact-text,losspager,moment-tensor,oaf,origin,phase-data,shakemap,;64;0;25;98;mww;Point;3;355343;-967638;8 km NW of Prague, Oklahoma;8;NW of Prague, Oklahoma;Prague, Oklahoma;North America;United States of America (the);Prague;infects.lace.vests;-360;"[{'id': '691', 'wikidataId': '', 'name': 'Sac and Fox Nation', 'description': 'protected area', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '89114', 'wikidataId': '', 'name': '40-081-92600', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '692', 'wikidataId': '', 'name': '74864', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86241', 'wikidataId': '', 'name': 'Central Lowlands', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '690', 'wikidataId': 'Q495899', 'name': 'Lincoln County', 'description': 'county in Oklahoma, United States', 'geonameId': '4541067', 'adminLevel': '6'}, {'id': '22679', 'wikidataId': 'Q1953283', 'name': 'Prague', 'description': 'city in Oklahoma, United States', 'geonameId': '4548393', 'adminLevel': '8'}]"
us7000lwmc;51;earthquake;M 5.1 - 6 km NW of Prague, Oklahoma;03-02-2024 5:24;1,70694E+12;1,70694E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwmc;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000lwmc.geojson;382;6;7;green;reviewed;0;614;us;7000lwmc;,us7000lwmc,;,us,;,dyfi,ground-failure,losspager,moment-tensor,oaf,origin,phase-data,shakemap,;62;268;8;43;mww;Point;6;355346;-967337;6 km NW of Prague, Oklahoma;6;NW of Prague, Oklahoma;Prague, Oklahoma;North America;United States of America (the);Prague;rapport.dumping.probable;-360;"[{'id': '691', 'wikidataId': '', 'name': 'Sac and Fox Nation', 'description': 'protected area', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '89114', 'wikidataId': '', 'name': '40-081-92600', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '692', 'wikidataId': '', 'name': '74864', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86241', 'wikidataId': '', 'name': 'Central Lowlands', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '690', 'wikidataId': 'Q495899', 'name': 'Lincoln County', 'description': 'county in Oklahoma, United States', 'geonameId': '4541067', 'adminLevel': '6'}, {'id': '22679', 'wikidataId': 'Q1953283', 'name': 'Prague', 'description': 'city in Oklahoma, United States', 'geonameId': '4548393', 'adminLevel': '8'}]"
us7000lueh;36;earthquake;M 3.6 - 4 km SSW of Hall Summit, Louisiana;27-01-2024 20:39;1,70639E+12;1,71184E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lueh;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lueh&format=geojson;35;4;4;green;reviewed;0;214;us;7000lueh;,us7000lueh,;,us,;,dyfi,origin,phase-data,shakemap,;14;779;27;87;mb;Point;8879;321319;-933123;4 km SSW of Hall Summit, Louisiana;4;SSW of Hall Summit, Louisiana;Hall Summit, Louisiana;North America;United States of America (the);District 2;lean.hayrides.dogs;-360;"[{'id': '92353', 'wikidataId': '', 'name': '71019', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '88378', 'wikidataId': '', 'name': 'District 3', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '88969', 'wikidataId': '', 'name': 'District 2', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '92354', 'wikidataId': '', 'name': '22-081-94486', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86241', 'wikidataId': '', 'name': 'Central Lowlands', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '11582', 'wikidataId': 'Q1588', 'name': 'Louisiana', 'description': 'state in the southern United States', 'geonameId': '4331987', 'adminLevel': '4'}, {'id': '92352', 'wikidataId': 'Q507126', 'name': 'Red River Parish', 'description': 'parish in Louisiana, United States', 'geonameId': '4338489', 'adminLevel': '6'}]"
ok2024awva;41;earthquake;M 4.1 - 6 km ENE of Edmond, Oklahoma;13-01-2024 11:36;1,70515E+12;1,71469E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024awva;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024awva&format=geojson;1735;5;5;green;reviewed;0;759;ok;2024awva;,us6000m3hx,ok2024awva,;,us,ok,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;98;0;13;39;mwr;Point;658;356715;-9741;6 km ENE of Edmond, Oklahoma;6;ENE of Edmond, Oklahoma;Edmond, Oklahoma;North America;United States of America (the);Edmond;toasting.stateroom.thyroid;-360;"[{'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '92365', 'wikidataId': '', 'name': '40-109-92420', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90959', 'wikidataId': '', 'name': '40-23200', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2462', 'wikidataId': '', 'name': '73034', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '1280', 'wikidataId': 'Q485038', 'name': 'Oklahoma County', 'description': 'county in Oklahoma, United States', 'geonameId': '4544356', 'adminLevel': '6'}, {'id': '6002', 'wikidataId': 'Q34863', 'name': 'Oklahoma City', 'description': 'city in Oklahoma, Cleveland, Canadian, and Pottawatomie counties in Oklahoma, United States; state capital of Oklahoma; and county seat of Oklahoma County', 'geonameId': '4544349', 'adminLevel': '8'}, {'id': '2461', 'wikidataId': 'Q862645', 'name': 'Edmond', 'description': 'city in Oklahoma County, Oklahoma, United States', 'geonameId': '4535740', 'adminLevel': '8'}]"
us6000m3hx;45;earthquake;M 4.5 - 5 km ENE of Edmond, Oklahoma;13-01-2024 11:36;1,70515E+12;1,70515E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3hx;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000m3hx.geojson;205;5;6;green;reviewed;0;410;us;6000m3hx;,us6000m3hx,;,us,;,dyfi,losspager,origin,phase-data,shakemap,;32;41;15;38;ml;Point;6354;356697;-97417;5 km ENE of Edmond, Oklahoma;5;ENE of Edmond, Oklahoma;Edmond, Oklahoma;North America;United States of America (the);Edmond;jeep.omen.animate;-360;"[{'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '92365', 'wikidataId': '', 'name': '40-109-92420', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90959', 'wikidataId': '', 'name': '40-23200', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2462', 'wikidataId': '', 'name': '73034', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '1280', 'wikidataId': 'Q485038', 'name': 'Oklahoma County', 'description': 'county in Oklahoma, United States', 'geonameId': '4544356', 'adminLevel': '6'}, {'id': '6002', 'wikidataId': 'Q34863', 'name': 'Oklahoma City', 'description': 'city in Oklahoma, Cleveland, Canadian, and Pottawatomie counties in Oklahoma, United States; state capital of Oklahoma; and county seat of Oklahoma County', 'geonameId': '4544349', 'adminLevel': '8'}, {'id': '2461', 'wikidataId': 'Q862645', 'name': 'Edmond', 'description': 'city in Oklahoma County, Oklahoma, United States', 'geonameId': '4535740', 'adminLevel': '8'}]"
ok2024awfn;426;earthquake;M 4.3 - 6 km W of Arcadia, Oklahoma;13-01-2024 3:46;1,70512E+12;1,71062E+12;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024awfn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024awfn&format=geojson;3577;5;6;green;reviewed;0;809;ok;2024awfn;,ok2024awfn,us6000m3fi,;,ok,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;96;0;14;21;mwr;Point;671;356658;-973982;6 km W of Arcadia, Oklahoma;6;W of Arcadia, Oklahoma;Arcadia, Oklahoma;North America;United States of America (the);Edmond;shears.scientist.address;-360;"[{'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '92365', 'wikidataId': '', 'name': '40-109-92420', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '90959', 'wikidataId': '', 'name': '40-23200', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '2462', 'wikidataId': '', 'name': '73034', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '34', 'wikidataId': 'Q1649', 'name': 'Oklahoma', 'description': 'state of the United States of America', 'geonameId': '4544379', 'adminLevel': '4'}, {'id': '1280', 'wikidataId': 'Q485038', 'name': 'Oklahoma County', 'description': 'county in Oklahoma, United States', 'geonameId': '4544356', 'adminLevel': '6'}, {'id': '6002', 'wikidataId': 'Q34863', 'name': 'Oklahoma City', 'description': 'city in Oklahoma, Cleveland, Canadian, and Pottawatomie counties in Oklahoma, United States; state capital of Oklahoma; and county seat of Oklahoma County', 'geonameId': '4544349', 'adminLevel': '8'}, {'id': '2461', 'wikidataId': 'Q862645', 'name': 'Edmond', 'description': 'city in Oklahoma County, Oklahoma, United States', 'geonameId': '4535740', 'adminLevel': '8'}]"
us6000m0ue;34;earthquake;M 3.4 - 6 km NNE of Bennington, Kansas;31-12-2023 16:34;1,70404E+12;1,70942E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0ue;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0ue&format=geojson;41;4;4;green;reviewed;0;193;us;6000m0ue;,us6000m0ue,;,us,;,dyfi,moment-tensor,origin,phase-data,shakemap,;12;747;24;87;mwr;Point;503;390875;-975686;6 km NNE of Bennington, Kansas;6;NNE of Bennington, Kansas;Bennington, Kansas;North America;United States of America (the);Township of Richland;insecurity.fizzy.restraints;-360;"[{'id': '91469', 'wikidataId': 'Q9043942', 'name': 'Township of Richland', 'description': 'township in Ottawa County, Kansas', 'geonameId': '4278031', 'adminLevel': '0'}, {'id': '91470', 'wikidataId': '', 'name': '20-143-59500', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87458', 'wikidataId': '', 'name': '67422', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '672', 'wikidataId': 'Q1558', 'name': 'Kansas', 'description': 'state of the United States of America', 'geonameId': '4273857', 'adminLevel': '4'}, {'id': '87457', 'wikidataId': 'Q374950', 'name': 'Ottawa County', 'description': 'county in Kansas, United States', 'geonameId': '4276817', 'adminLevel': '6'}]"
nm60563441;38;earthquake;M 3.8 - 6 km NE of Etowah, Arkansas;27-12-2023 17:46;1,7037E+12;1,70942E+12;https://earthquake.usgs.gov/earthquakes/eventpage/nm60563441;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60563441&format=geojson;418;5;4;green;reviewed;0;423;nm;60563441;,nm60563441,us6000m011,;,nm,us,;,dyfi,moment-tensor,origin,phase-data,shakemap,;80;3771;19;58;mw;Point;112;357697;-901955;6 km NE of Etowah, Arkansas;6;NE of Etowah, Arkansas;Etowah, Arkansas;North America;United States of America (the);Township of Little River;township.signs.collapsed;-360;"[{'id': '4516', 'wikidataId': '', 'name': '72442', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '88999', 'wikidataId': 'Q9041602', 'name': 'Township of Little River', 'description': 'township in Mississippi County, Arkansas, United States of America', 'geonameId': '4119382', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '92173', 'wikidataId': '', 'name': '05-093-92226', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86241', 'wikidataId': '', 'name': 'Central Lowlands', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '1254', 'wikidataId': 'Q1612', 'name': 'Arkansas', 'description': 'state of the United States', 'geonameId': '4099753', 'adminLevel': '4'}, {'id': '1255', 'wikidataId': 'Q61157', 'name': 'Mississippi County', 'description': 'county in Arkansas, United States', 'geonameId': '4121839', 'adminLevel': '6'}]"
us7000lhz1;35;earthquake;M 3.5 - 10 km NNE of Guide Rock, Nebraska;10-12-2023 19:31;1,70224E+12;1,70821E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lhz1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lhz1&format=geojson;28;5;5;green;reviewed;0;202;us;7000lhz1;,us7000lhz1,;,us,;,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,;41;1246;81;31;mwr;Point;5;401656;-982907;10 km NNE of Guide Rock, Nebraska;10;NNE of Guide Rock, Nebraska;Guide Rock, Nebraska;North America;United States of America (the);District 1;watched.babysitter.matched;-360;"[{'id': '90116', 'wikidataId': '', 'name': '31-181-90717', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86301', 'wikidataId': '', 'name': '68942', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '88613', 'wikidataId': '', 'name': 'District 1', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '6179', 'wikidataId': 'Q1553', 'name': 'Nebraska', 'description': 'state of the United States of America', 'geonameId': '5073708', 'adminLevel': '4'}, {'id': '86300', 'wikidataId': 'Q489687', 'name': 'Webster County', 'description': 'county in Nebraska, United States', 'geonameId': '5081496', 'adminLevel': '6'}]"
us6000lnhy;36;earthquake;M 3.6 - 1 km SSW of Standard, Illinois;15-11-2023 10:41;1,70004E+12;1,72115E+12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lnhy;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lnhy&format=geojson;562;5;4;green;reviewed;0;452;us;6000lnhy;,us6000lnhy,;,us,;,dyfi,earthquake-name,origin,phase-data,shakemap,;64;689;45;28;mb_lg;Point;5688;41241;-891766;1 km SSW of Standard, Illinois;1;SSW of Standard, Illinois;Standard, Illinois;North America;United States of America (the);Granville;risen.overstated.dozed;-360;"[{'id': '86241', 'wikidataId': '', 'name': 'Central Lowlands', 'description': '', 'geonameId': '0', 'adminLevel': '0'}, {'id': '91625', 'wikidataId': '', 'name': '61326', 'description': 'postal code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '91626', 'wikidataId': '', 'name': '17-155-31030', 'description': 'FIPS code', 'geonameId': '0', 'adminLevel': '0'}, {'id': '9', 'wikidataId': 'Q49', 'name': 'North America', 'description': ""continent on the Earth's northwestern quadrant"", 'geonameId': '6255149', 'adminLevel': '0'}, {'id': '36', 'wikidataId': 'Q578170', 'name': 'contiguous United States', 'description': '48 states of the United States apart from Alaska and Hawaii', 'geonameId': '0', 'adminLevel': '0'}, {'id': '87153', 'wikidataId': '', 'name': 'America/Chicago', 'description': 'time zone', 'geonameId': '0', 'adminLevel': '0'}, {'id': '86034', 'wikidataId': 'Q30', 'name': 'United States of America (the)', 'description': 'country in North America', 'geonameId': '6252001', 'adminLevel': '2'}, {'id': '3547', 'wikidataId': 'Q1204', 'name': 'Illinois', 'description': 'state of the United States of America', 'geonameId': '4896861', 'adminLevel': '4'}, {'id': '91623', 'wikidataId': 'Q494579', 'name': 'Putnam County', 'description': 'county in Illinois, United States', 'geonameId': '4906962', 'adminLevel': '6'}, {'id': '91624', 'wikidataId': 'Q5596972', 'name': 'Granville', 'description': 'township in Putnam County, Illinois', 'geonameId': '4894410', 'adminLevel': '7'}]"
